Tweet_Text,Label,user_name
kabhi ghalat na samajhna bsdk bahut saaf dil okay,1,theweirdwriter_
yih hey wuh aur yih hey main ko support karta hon aur apni bahnon ko salaam paish karta hon,0,baali9
mullo kay saath tu rah brahmin hu yahaan mulla kaha say aaya beech kuchh bhi discussion yih hai ki engineer ka kam road say gai sand hattaana nahi hai pahlay topic par dhiyaan yih nahi sirf bolna hai,0,Bhau76520945
aapko nahi aati,0,YashvantiM
achchha mil gaya ab chhorro,0,SatyaSakhi
hawwwwwwwn unhon ni ab bola maennay bachpan main bol diya,0,keceli_52
koi paeghaam nai diya ja raha yih merry mulk ki salmiyat ki bat hi pasthon honay ki nai qaum ko mat ghaseto taraf bar tumhaari sunny waalay be nai ab logn ko shuoor gaya hi aap be aql saaey kam lain ab,0,Kshitij070
sheerkhorma ko pakistan main kuchh nazar nai ata,1,Emran_fitrat
sunset wine wa better itni halki ki taraf kyoon gaey,0,Hmr1990KHAN
hhaa taira bachchah hai kya yih,0,islamlove571
ni kyoon okay agar aap and suni ho te yih na bolo okay aawaaz achchhi h hahahha,0,ErtugrulFilizay
yih bhi kya hi kar laiga mark tweet also useless outgoing one,0,istnblailevakfi
yih sab boot waalon okay itehadi hain,0,NaazHassan141
ziqr hoa tumhaari badnaseebi ka ki jo tum kisi say piyaar na kar sake aur ab ttoh tumhain kya sikhaaya ham tum ttoh beena sar paaon okay aik pesach niklay,0,kumuachla
aadat daal laaein na please,0,bakchod_03
tum celeb ho,0,theweirdwriter_
aaj pata chala ziyaadah sony say backpain hoti ha,0,wtfVisakh
wah ji wah kya baat hai janb,0,KKDas88
oh myyy goddd missed session cozz wa college time one word fan like jinhon ny chat session sirf college aur university ki wajh saaey miss kar diya,0,RajeshT67237563
daikh aankhain khol okay,0,The_Avg_Bakchod
aesi kaun see saansain laiti ho,0,panampi_
any wuh be ni daikhi fuzool drama say achchha sami daikh lo koi story lesson hai you main,0,sameneverbe
yes idc bc clearly care even proof dolly saying thing you mad weird white boy,2,sameneverbe
f pata tha mujhay,0,sameneverbe
haha mister chip parrhi ha hamnay,0,bakchodiyans_01
mard okay khush hone ki wajh kabhi jaani aap girl any mard tab e khush hota ha dil say jab usay doosri aurat say ehsas apna pan nazar ay aony leeey doosray kisi ko daikh okay khush nai hota kabhi,0,Utkarshh31
ki ny kaha,0,syedshadabali01
allaah aapkay har khwaahish poori karay ameen,0,theweirdwriter_
tu priority hai kisi aur ki tairi priority koi aur hai,0,theweirdwriter_
pakistan sunni punjabi muslim people others like shia ahmadiya bakarwal pasthun balochi muslim inferior per islam mentality pakistan,1,bakchod_coder
allaah aapki tobaa qabool farmy aur naik bandon main shumaar karay aapka allaah ham sub ko hidaayat naseeb farmy ameen,0,SrishtyHere
yaar lagta nahi ha laikin phir bhi asa kyoon kya okay saath wajh kya thi yaar,0,sanatani_lad
jaanu maanoon searching kar rahay hotay hain apnay leeey bhi,0,BabuaBakchod
amn ahem ko bi bulaana maula,0,Adfarbashir0
apni profile pae share karni thi tumhain karta raha yih hang barri gandi chezzz,0,urDEARpc
watched documentary third gender group hijra india thai trans brit trans group waria banci indonesia struggle survive,1,arMaanKhaN233
hahhaha hamaara be yihi hal hi,0,shahii__78
aurat ko dar har mard say lagta hai siwaaey you say jo usay pasand aajaaey phir khuwah without sharaabi hi kyoon na hu manto,0,elelif
yih tu bacha h bachay tu phir bachay hi hotay hn,3,Narendra_Nikam
kah do na please main kisi ko naey bataao ga,0,harshitasaratka
insaan itna bhi ugly nahi hota jitna video cal pae lagta hi,0,bakchoz
hn aasim ka fan yih kya scene bhaai,0,drx_viplesh
ratt ham aaj tak khud ko nahi samajh sakay log hamaaray bare main pata ni kya kya samajh laitay hain,0,panampi_
well done sir aap ny proudly ka channel ko chhurra tu wuh channel usay bhi naseeb nahyn hoa yih hi asel makafat e amal well done sir well done,0,leo_AT1992
yih january nahi ho gaya koi indian drama ho gaya khatm honay ka naam he nahi lay raha,1,panampi_
gg aapki byti ka jism au ki mrxi,1,leo_AT1992
ham aap okay hain kaun movie ka hai,0,Bearded_Kop
zabardasti mu nai martay tum logon ki consent okay baghaer nai martay chand bayghaerat log hotay hain jo aesi harakatain kartay hain har mard acid ki bottle haath main nai uttha okay phirta har mard zaenab ka qaatil nai hota tum log doctor ho lawyer ho pilot ho police main ho etcetera kya ho,2,leo_AT1992
afghaan ko hi train kya tha ya jo kuchh hamdard thay afghaan okay pakistan main uko ko bt ab pakistani ko be aql gae hai okay afghaan kisi okay sgy naey okay saath achchhaai karo yih phir be dhoka hi dty hn jo nataaij aaey without kisi ko naey pata tha okay aesi ho ga ghaaib ka ilm sirf allaah pak ko hota ha,1,shrimansavage
yaar aankhain nahi khulti unless chaaey ya coffee pi loon charsi nashay hon chaaey ki din cup pitti hon,2,samiprajguru
halala implication debatable sir,4,TheBakchodBilli
aurat march happening lahore,0,Bakchod_Winger
lockdown lockdown complete lockdown chilanay waalon ko log kabhi ni bholain gy agar situation anarchy ki taraf jaati ha,0,kutta_bakchod
ham already haan mazah aata ha khoob,0,bakchod_biillaa
bahut mahngi ho gai hai saaey achchha banda akhrott kha lay,2,bbajwa33
dm ka option hi naey ha kahan share karoon,0,Fitrat_Here
ooay yih tum ho yahaan kya kar rahay ho hmmmbachu,0,Bakchod_Winger
gilgiti friend sent sack walnut akhrott,2,Bakchod_Winger
tumhain majhab okay name paaey kaun istaemaal kar raha ha,0,bakchod_biillaa
good night sweetheart reply zaroor karna sab ka,0,bikat_bakchod
eesa kabhi ni ho sakta john ko kah daina mari taraf saaey,0,Bakchod_Winger
politics hoti tu without loan lay kar subsidy day daita,0,Bakchod_Winger
bhaai main phaelay aapkay tum whats application group maaein add mobile reset kya hai tu group khatm ho gaya hai please add,0,TheBakchodBilli
bhaai jan yih postmeridiem bannay ki rehearsal kar raha h,0,Kuzzat_Altay
ishq main naakaami kay bad main seedha uskay ghar gaya usnay diya dhaka chat say gira aur mar gaya mar kar uttha main nikla toofaan ho kar sabnay kaha aagaya tu jawaan ho kar,0,Quetta_TweetZ
tumhain kya problem hai yih bataao,0,Swapan17484176
waili na ho,0,SidHeartTweets
exactly agar yih march ho okay eesa system banay ji main ko puninsh day jay woman ko right safety day jay zadah bahtar h hashtag ki wording change ho tarh be apas main larrna ho ga haasil kch nahi hona,0,Blissfulsoul_1
sachcha hai mu paaey marta hai baat,0,AskAnshul
ratt wuh hi be bolaigi wuh bye be bolaigi wuh larrki hai janaab dimaagh kharaab hoa ttoh bhaai bhi bolaigi,0,FaltuCommentory
oye tum na hi karo khilany wali baatain taubah taubah saara mood kharab kar diya,0,BakchodHub69
jo guzaari na ja saki ham say ham any wuh zindagi guzaari hai,0,BakchodiMeri
mean youare yaar ham achchhay dost hai par you nazar say tumko daikha naheen wuh sab teak hai par you barein main maennay socha naheen,0,bakchod_Aurat
achchha aap bolti ho man laitay yaar aap you okay zaihn ha okay kya soch okay likha ha,0,LittonOfficial
atnay din see lift,0,Cric_bakchod
na manay aurat okay nangay pann ki support kya hai na mard okay khulay aam sandh ki tarh ghoomne ko donon cheezain ghalat hain aayandah bina saari bat sunay mu kholnay say pahlay bar sochiyega shukriyah,0,JoBhiBakchodiHa
akhrott lay aana kashmir ki kalin bhi,2,abu_bakchodi
long complex debate possible leave and chill yihi ghalati hi sippah ki okay yih ddaaku aaj be aazaad ghoom rahay hain are yihi gilah hi un saaey okay buraai ki jarr kyoon nai katty,0,BakchodHub69
say ziyaadah gahra rang tu sirf piyaar ka rang ha,0,mrbakchodbillu
kaun say emergency ho gaai ha,0,grajaa_
ho sakta hi aab e zamam ho kya pata saleem safi saaey pochian you ny chakh okay daikha hoga definitely ba wuzu hoga,0,bikat_bakchod
yih aap ho,0,Mihir0127
sab say pahlay main traffic violation public place violation pae fine lagaonga like fine uae are signal violation are speeding etcetera etcetera,0,Mihir0127
psl anthm sunenay say achchha banda dinchuk pooja ka song sun lay,0,1984Nzn20
beebi zaroorat kya ha aesi tweet ki jin ka positive jawaab be aap ko nagetive lagay tweet hi aesi karo na jin ka jawaab sirf positive hi ho,0,MegaBakchod
think sab ka yihi masla,0,BakchodiMeri
oh oot problem first exam psl next year phir aaey ga,0,Mihir0127
samby maira baap pae bahut log ratti lagaate hai,2,Mihir0127
kya hoa aap ko,0,ooye_bakchod_
you aik okay milnay aap poori dunya uskay nam kardn gy yani aapko phir koi waastah nahi rahaiga dunya,0,Mihir0127
haedar bhaai wish yahaan aapko bol patti shatooooopsss allaah na karay merry bhaai ko kabhi koi gum milay kar diya na emotional ab bataana pary ga,0,kashir_koor_
laughoutloud check bhi lay lo shikha bhi,0,ZceydaAkduman
hello friend good night aik bat kal jumah ha nah laina,0,MB313k
maar okay spelling ghalat hain marwa likhna ho ga aap ny date you know,0,Harikr314
ham bhi madeenah jaaein gy aik din inshaaallaah,0,DhruvPankhaniya
kp wazeer kyoon change hoey unitednationsorganization any dil zabaan donon due pakhtoono ko,0,kumuachla
you bechaarey ki nab kay lagaaeeey hoey teekey ki dardain nahi ja rahi,0,DhruvPankhaniya
saara din aaraam kar kar okay thak gai hu ab thorra sa aaraam karloon phirr aaraam saaey aaraam karoon ji,0,DhruvPankhaniya
ham ko tairi saari kartootein pata leeey,0,DhruvPankhaniya
mujhay koi mil nahi raha jiskay saath kuchh ghalat karoon agar koi mil bhi jaaey kya ukhaarr laita hu main,0,sUnNy__hb
ratt and pak seems be quagmire supremecourt pak gen bajwa have crossed sword interestingly retired pak army offcrs,0,shamit_tripathi
saal e hain be enjoy karnay you baychaaray ko,0,Harikr314
agar aap fata say hn khuda ka shukr karain okay pak army any aap okay ilaqa ko clear kya hai terrorist say shukr karain pakistan main hn afghanistan main hotay phir bhaai apnay mulk say aur mulk okay bandon say piyaar karna seekh pakistan any america ko naey kha tha afghanistan pae hamlay ka,1,kumuachla
soi ni abi tak tum aik bt suno,0,Mihir0127
ajeeb yahoodi agent hain jo islam ki baat karta hai,1,Emran_fitrat
lahore ka scene banaaoon ga kisi match ka bataaoon ga,0,vnx_vinicius
koi proof nahi sir,0,kawwwshal
to aao phair telenor ko bulaein yahaan pae,0,caru06chuta
basically aap log chaahtay hain okay lock ho ham phir ghareeb pae olitics karain okay aik nay mar diya ghareeb ko allaah aik,0,caru06chuta
press club jaesay inhon any maira jism mairi marzi kh okay aazaadi izhaar kya waesay hi journalist any waah say utth okay apna azhaar kiajournalists ki marzi without inhain cover karain ya na karain,1,viudaderoord
yih munawwar raana ka nahi hai jo apnay likha hai,0,martinaa_510
final bos round pakistani jumanji qindeel came closest finishing game let see hareem take finish bos,0,agatinah1243
ni muaamalay man bilkul ni,0,blaaugrana_CGH
nahi ham be hukm kay paaband haen faeslah parent ki marzi saaey hoga,0,chuta_na
hawwwwwwwn pata hai kabhi nahi manay ge,0,LauLaLokita
beta ji yahoodi yahoodi waala drama naakaam ho gaya kya jo ab qadyani qadyani waala game start kar diya,1,chuta_na
tau yad na aaeeey aesa koi din nhae,0,MaxiPatriota
wa dialogue today episode alif momina said aurat hoti shaayad bhattak jaati maan nahi bhatakti bam thats difference between alif mairay father tum ho,0,edubmGeekNerd
koi kuj bhi kahay aapko aap sir rukna mat jhukna mat ahem aapkay saath ha aapkay leeey jaan bhi haazir ha aapko kabhi kuj hone nahi daingay bahoot qismat waalay ha sabhi delhi waalay daikh vaale bhi jinko aap jaesa politician mila ha awesome sir,0,chuta_na
sir geo pakistan show kay clip twitter per bhi shear kya karo,1,chuta_na
khushbu nai arhi donon main say koi na lu number hain,0,AntonioGloves
maashaaallaah zabar dast khwaahish ha crypto ko legal karnay ki,0,chuta_re
received akhrott kashmir and kashmeeri kulchy too,2,hitachi_chuta
zaroori nahi hota sachchay piyaar main ilhaam nahi hotay,0,bee_chuta
jo loog tum pae martay hain without maar kyoon nahi jaatay,0,Shut_NoShut
faasilah rakhain warnah aapko yad aa jay ga rajput rajputon shaadi kartay,0,Tannnnnnnnnz
you waqt shaakh rasheed saaqib naasoor okay haath kay chree jayb kay ghree bana hoa tha,0,iSRKsPRINCE
aap ny unfriend kyoon kar diya snapchat par,0,WahBayaan
kyoon okay aap apna khayaal khud nahi kartay,0,imriya___
hello agar aapko hamaari service say mutallik kisi mushkil ka saamna karna padh raha hai to apnay connection ki maloomaat hamain dm kay zariay bhaijain aap kay maslay ko jaldazjald hal karnay ki koshish ki jaaey ji,0,AkshaysWrestler
bad main aaoonga yih be maira ha,0,autopsy_surgeon
aray madam mard aurat baraabar ka falsafah na aap logo ka phir bardaasht karain,0,Ungamma_ra
ji ny bhi kya haal kharaab kya,0,WaheedSrkian
tum jiyo hajaro sal sal kay din ho aapkay hisaab say,0,LazyArham
allaah karay ab yih record na toott kasi say ameeenn sumameen sid winner hai,0,robbie_music01
mukammal hi dano par tasbeeh mahabbat hoti ha jo aaey teesra dana yih tasbeeh toot jaati ha,0,TvvitterWala
yes good because vote divide ho kar opposite team ko ja rahay thay,0,roobboi
jo parrhay likky hi donot give shitt unko pata hi kuchh hone waala hi nahi zindah bhaag,0,bramhasmiiii
daikh raha hai iski shakte,0,DevRahul02
yes infuriating bc menswear sock either look like hogwarrs dress code,2,ishvikaCreat0
nahi main kyoon jaao aap jaanay unka kam jaanay main kisi aur kam okay lie gai without mujh saaey mashwarah maanga tha unhon ny aapka name suggest kar diya maennay,0,166Marlboro
man bhi jaaoon ga,0,IamLegend158895
ganja bhara hoga you tike main,0,abhirayrkkh
bharosa sticker ki tarhan hota h doosri baar pahlay jaesa nahi chipakta,0,ShiviKumari8
zahri baat ha tum saara kha chuki ho tu tumpa jaaoon ga,0,AppyRony
aw nhiii aap log bhi hamaaray saath ho aesi nahi kahtay,0,salonisahoo10
awe rusiya na kar mairay jaan sajna aik din shad jana jahaan sajna,0,MuVyz
application answer tu pahlay mushkil khud he aasaan ho jaaey ghee,0,garliccnaan
aap log qaabil hi nai ka aap logo ki izzat ki jaaey bat ihteram say kya jaaey kyoon ka aap log yahoodi hindu kaafir say kaafi ziyaadah barra fitnah ho,1,BahiKhata1
nai kal raat e start ho gai thi checked,0,anonymous_08765
tum kasi bh kar rahi islam ny kuchh haddddi rakgi hn,0,indian1_rambo
agar pata hota itni takleef daiti h mahabbat dil jorrnay saaey pahlay haath jorr laitay,0,ansumair69
khooshkhabari ha enjoy yourself,0,PRANAVsirr
nai na achchha khaana khaaya aap khaao,0,Shivai69927137
mairay father akhrott,2,Femme_du_ciel
wuhi patwarion wali bat kar di na aap any,0,tarak_jp_
itna be pagol nahi hn main aesi wajh saaey kah raha hn ki ho jaao khud samajh jaaey ji kuchh to senior ko be ixat,0,shivam420e
jab say yih bacha lahore ki zindagi main aaya hai lahore match jeet gaai hai,3,ti49186848
oh sorry sorry jaldi jaldi reply kya na pata nai chala sorrrryyyyy,0,ti49186848
ab isi bat pay citizenship day baychaaray ko say ziyaadah wafaadaari kya dikhaaeeey,0,TuShahRukh
inka abu kahaha,0,BoSouthIndia
ratt whole nation see doesnt know bc goon hired allowed government and police,2,WillmooreK_OK
faasilah rakhain baad main aapkay ghar waalay nahi maantay,0,ABKmorningstar
shayron ki mahfil,0,MeSamir23
idk people call yahoodi saazish judaism celebration called good friday,1,notrophiess
agar ishaarah chinese ki taraf phir without kaunsi non muslim qaum h j any ghazwa e hind okay mauqi paaey musalmaanon ka saath daina h abhi okay haalat say agar pakistan any without jang larhni h without chinese e lg rahay hn kyoon okay sab say ziyaadah un okay mufaad pakistan okay saath hen,1,prenkuchan
ki bt ki sharm bhaai,0,VikasSerawat40
maray paagal honay me kasr zara say thi,0,MohitBhayani12
haha ny miss kar di video,0,Ukhattak01
tairay say badi ghtiya auraat nahi daikha main hpoe tairi maan kay saath koi aesa hi beahave karay tab bhi tairaiko aesa hi lagaiga main yaar aab samajh main aaya ki banoo main tairi dulhan main tujhay sindoora ka role kyoon offer kya gaya tha shameless hypocrite lady ever,0,bigg_fandom
nahi milaiga bhaai koshish chod day,2,abhirababy
ttoh ham par ahsaan kya tha kya,0,zulkoid
usay apnay rishton ki fikir thi without jo maira waqifehaal tha wuh jo uski subaheurooj thi wuh maira waqtezawal tha mairi baat kaesay without maanta maira dard kasiey without janta without tu khud fana okay safar pae tha usay tu rokna be muhaal tha,0,BariaAvani
mat drao vote karo ziyaadah ziyaadah ta okay sid say be age nikal jay pata ni sid ko itnay vote kaesay aatay hn,0,anneofpakcables
wuh pata ni kya baija mujhko ajeeb sa finger,0,illumiadii
true subhaan allaah ibn arabi ertugurl ghaazi never even crossed path none ibn arabis writing mention ertugrul first mention ertugrul year died ahmedis chronicle with information personal life,0,bhindaismean
abay maray ko pata bhi nahi kaun thi,0,AurKonHoga
ab kya boloon bus intehaa ki zalaalat hai aur mentality apnay daikh li hai called youth minister ki ji ka baap bhi minister tha jiska taaya bhi aur jiska aadha khaandaan abhi bhi pp hai,2,Euqirot
main chaarpaai say koood kar jaan dy doonga,0,atarqiaxx
jitna aehtiraam aur aazaadi aurat ko mazhab islam main hai kisi aur mazhab main nahi,0,cutletpavv
piyaar tha waqt naheen jo beet gaya pal main,0,WengerBhakt
bhaai tu ali zafar be isi leeey aaj kal kaafi active haan twitter par,0,notchamom
ab qismat main hai ya nahi pata nahi,0,ducksandroses
marna nai ab please abi bahut aagay tak jana ha ham any,0,Novascarlet5
degree ki kam ki hamaaray father koi nokarya nahi hai hansi khushi ki zindagi sirf khahanyo main hoti hai tabdeeli,0,penumutchu30
mujhay achchhi trhan say yad hai without din jab haamid meer kay sar par jiyo news ka tajj pahenya gaya tha you waqt nawaaz ki hukoomat ti are aaj yih rishwat khor ban gaya hai kyoon okay yih hamry kaptaan kay khilaaf hai,0,_sporsha_
oh see aapki jagah kisi aur ko dulha bana den gy,0,malang_aryan
you say depression jaaeeeiga tharki pan ajayega aur pay shaekh saahib ka haq hai,0,cinderdeadella
kyoon okay dm nahi daikhti e leeey,0,jahaan_arabegum
haaw tumhain celeb samajhti thi,0,HolaItsAbdullah
you main kaun kaun hai,0,akki09singh
drama saba qamar wa kindof underrated watching drama wa like woah lady savage nailed fully justified character qindeel baloch,0,Shahidameen2526
picture tu ttheek lagaao,0,savageflipper
nahi government announce tamghaeimtiaz nonsense,0,ram_biggest
ni bhaai abhi parrhta hoon shop ha apni udhar hota,0,Ankita52309836
unhon any phir be yih e kahna aapki shaadi pae leeey na e poochhain upto,0,FuckedUpYogis
koh_e_ ahmaq aapka shauhar tha,0,Sudhir_mish
ratt tf said aurat okay aansu main bahut taaqat hoti hi cried hour useless,0,_Aman_AU
son like agar aapsay kisi any kar li ha tu mujh say bhi koi kar lay ga,0,Chutiya34103518
hamaara koi laina daina nahi you saaey,0,padhnahaibc
sana aunty ab ba kardo kitna liberal hona hai tumko apnay abba nawaaz chacha zardaari okay bare men tumhaari zabaan band ho jaati hai poora pakistan girwi rakwa diya economy ka bera gharaq qarzo men lepti kya kuchh nahi kya pakistan okay saath tairay saigon any ab ba kardo,1,bramhasmiiii
yih tum sab ka future hai mairay illawa,0,Maruti9798451
pahlay bingi mari okay niyaazi bhaag raha ha jab agli any poochh liya okay kab bhaag raha ha apni judgement paish kar di jawaab nahi ha patwario okay wuhi typical kahaaniyaan sikh ha qadyani ha yahoodi agent blah blah blah,1,Stoic_Shiv
kaafir homeland you even read really please tell you even read whatsapp sm television source information,4,_sexy_soul
hukoomat bhi awaam kay saath shughl hi kar rahi hai,0,cattymistress
kuchh homework aap bhi karo janaab google development work done modi government get detail main yahaan aapka secretarial work karnay nahi baettha huzoor current gdp tad millimeter left exited office,0,Cobratate
your mat karo na yih sab please bdi mushkil say sab thick hoa h nd aap fur vhi kar rahay ho please eesa mat karo yaar abhi jo hamaari taaqat h fur vhi hamaari kmjori bn jaaeigi eesa karnay dhiyaan rakho your please,0,Sharmajilite
aik ko giraanay okay leeey yih sab bar gir chukay hain are bar mazeed be girain gy,0,UlaAditya
chhutti karo hoon jaga nahi ha ab,0,myclumsycloud
new generation ahmedi hate pakistan shame salaam role model,1,ZTan14377
aap ko maira barray main barra pata hai,0,ninad__berry10
be be itna uf mat karo nazar lag jaaey ge,0,Haqeeqat_TV
yih tu aap ny start kya hai ab aap hi wahaan saaey check kar okay bataaey,0,Thisisnaved2
kyoon eesa kya kya hai aap ny,0,Hriday1812
ja oyee taira khusray tae dil,3,anonymous_0394
mairi ex okay ab itnay ex ho gy hain okay you ki shaadi waalay din channa merya paaey aik group performance ho jaaey ga,0,MuazamAliKhan7
masoom nai lagtay waesay kisi angle say be,0,Marziya_drdz
laughoutloud tharki tu hoon yih bat kabhi chhupaai nahi,0,AdhiyajnaPhy
whyyyy tell reason friend told watch,0,mahir_khiladi
chalo aap ka log dm main intizaar kar rahay hoon ge enjiy karo main assignment likh loon,0,KingSrkMs
aik din tu na mile ga taira name phir bhi rahaiga believe you missing voice psl anthem voice wa jaan psl,0,daalbatifc
chalo yaar yih trend kartay hain,0,qaummunist
sai faeslah kya na,0,ihyrishh
sohan halwa akhrott halwa coconut halwa baadaam halwa khashkhash halwa baghaer ghee halwa qadeemi halwa man milan halwa everywhere see hear smell taste touch halwa aik team call mfr halwa someone answer really donot know story,2,Chutiya34103518
ratt akki baap h donon ka,2,pjexplained
ary mashal aapi aap logon sth hi yahaan ziyaadah banti mairi mujhay achchha laga least next kay leeey bhi samajh gaya uskay leeey thanks,0,Librahocane
ratt jab medium kay haath barra paesa lag jaaey pakistan ko botti ki trhan noch noch kar khaatay hain,1,BewafaAlien
yih real beauty hai ya filter beauty hai,0,_sacredshadow_
gb data bundle weekly nikaalo rupee gb use banaao hope telenor zong ko katt jaao ji sochna barray mairi piyaari,0,jahaan_arabegum
ratt munh say moongfali tooth nahi rahi hai aur gaan say akhrott todne ki baat kar rahay hai,2,robinkidustbin
hawwwwwwwn yaar sach main irritate kar raikha hai ni mujhay,0,TalhaBinHamid
pata chal raha ha bhaai okay ghar paaey aap free hn waesay mazay ki video thi,0,sardesairajdeep
haan aur without poochhtay bhi haen beta daikhi,0,bramhasmiiii
follow back nahi kya tu phir kya unfollow kar den,0,PA010401
yih water management ka mihnati parrha likha staff hi jo din rat aik kar kay mulk ki khedmat kar rahay hn,0,Habibix0x0
dear islam please label human sunni shia ahmadiya ibadi kaafir please,4,ankitislove
aik to bhang piyun aur without be bwp ja okay,0,hiphopstan_69
seen enough right winger celebrated mumtaaz qaadiri literally died aasia left stayed mother forced conversion supported demolition ahmedi mosque norway guy picture dp get touch state,4,ShadesOfBabuRao
aap saaey hi zeekhy hain saaray nahi yaqeen apnay hi puraani video daikh lain,0,mxyx66_
eyrir march kar lo ho sakta ha practical bhi ho jaaey,0,bhai_bholthey
ny suna tha without aapko ddhoondd rahay hain,0,jashantweets
install par jitnay losty girl hai sub ki follower hai leachnaz hai kaun see badee bat hai,0,Bajrangi7699
mairay father tum ho okay khatm honay pae yih drama shuru,0,jhonkahawaka
jo dimaagh say aik agenda kay ghulaam ban gaey without journalism say ghaddaari kartay hain yih asli ghaddaari hai,0,IrfanPathan
kya aapki baitti be yihi kahi ji baaba ji maira jism mairi marzi,1,jayam_mohanraja
aasim achchha hai uski image kyoon kharaab kar rahay ho aur shehnaaz ko yih sab kyoon bata rahay ho,0,harish2you
apun saahib ka apun ka koi ni,0,KChiruTweets
aurat ka amal bahut ghalat tha hamaaray mashray main jo haalat hain na baychaari okay khaandaan na qabool karna tha mard wuh haraami apna kam kar okay ko chor gaya ab yih video agar lagaana kaesi ko kam say kam edit kar daitay face blur kar laitay,2,JaveedJaveedN2
bitter reality koi syasatdaan nahi insha allaah awaam ki taaqat aik din vote ki izzat kervaey ji turkey ki tarh,0,GhanshyamBhaiOm
itnay arsay baad cool name mila tha account ka aik line poora ni aata maaro mujhay,0,JubinNautiyal
phir seeti bajay ji stage sajay ga talus bajay ji ab khail jamay ga,0,iamharis63
arrange marriage okay bad pata chala okay larrka fb per larrki ki friend list add tha without usay reply bhi nahi karti thi,0,VJViper_jd7
jo kam karnay onkey man baap bhaijtay hen unko wuhi karnay chahyenn,2,_Bhattu_bhai_
aik baat kahoon aesa maayoosi ki hlt man hota hi jaesa aapkay sth hoa okay aapka lahjah rude hogaya thorra baki yihi kaho ga okay aap cmnts say myos hoi shaayad itni maayoosi achchhi nahi bhaai ko sab azeez hnkoi are anchor itna response ddatta hi stay motivated stay positive hope,0,BT_TarunKumar
kal be aesi hi pitch thi zaihni,0,BepannaahNo1Fan
saheeh baat h itni ghattya acting bardaasht nahi ki jaaeigi doshi ko triple saza milni chaaheeey goli chalaanay ki ghattya acting ki logo ko dhoka dainay ki,0,Paradox13538770
nahi hai din aap ka aaj maan lain aur jaaein,0,RealKhabriBhai
bdi duaaa dy rahi hain aap,0,starhhhhhhh
haan laikin ko yih baat samajh nahi na aati kay agar koi kay ganday level tak gir kay ko degrade nahi kar raha tau without kamzor nahi balkaih aqlmand hai anyways,0,mkj_memer
main larrki hon khaton nahi,0,UmairSandu
maennay kuchh nahi kya,0,MassGodMEGASTAR
dil pae haath rakh kay kaho,0,Chief_Lahk
guddiya block wahi kartay hain jinkay paas answer nahi hota,0,desishawarmaa
agar aap apnay leeey maheenay okay khaanay ka intezaam kar saktay hain barahee mihrbaani kisi bhi relief fund saaey ghaer zaroori imdaad matt lain yes haqdaron ka haq marnay okay bararbr hai,0,UP16stanaccount
haha without din guzar gay ab without kahay ga jaanu balance load karwa man nay apni doosri jaanu ko be tweet karna ha,0,zahidleonic
kaun atnaa text karta hi aapko ka ya naubat gai,0,rishibagree
name bhi mention kar daina tha ji ko bola,0,IBeingthatGuy
daikh lo aap log aik okay joke ko be itna serious laitay ho mean aik brand ha,0,GemsOfNaMo
dash ka pata bhi bhaai tu jaag ja yahaan goli haath lagi pata tujhay kaha lagay bhaai chinta hai aapki saeyyid aap mujhay ghalat na samajho l,0,BahiKhata1
mooli kay parathay banaanay kay leeey gas ki zaroorat hai see complicated,0,RaviChutiya3
pahlay yih decide kar lo achchha ho ya achchhi,0,P1Videos
aurat apni boundary main achii lagtay hai allaah nay malikah baniya hai,0,itzharish_3
faasilah rakhain bad main kahtay hn main aap kay karchy ni uttha sakta,0,Vicky01470310
waesay ttoh ramazan hota hai laikin agar aap burger bachay ho ttoh ramazaan hota hai,0,PA010401
without lgun ji because jo bola,0,abhirayrkkh
know nothing ahmaddiya community except fed hating another human worst crime according islamic teaching common sense research,4,Shubham_bangarh
halala holy way reverse qullah,4,Ra_Bies
achchha haan without kabhi kabhi aajaata ghussah real life mujh saaey ziyaadah polite koi ni famous hn politeness ki wajh saaey laikin idhar kch ghtiya log fuzool ghussah dila daitay,0,pune109
akhrott baadaam coffee,2,draffanqaiser
chawalain na maro,2,AyanAya71829743
jhoott ka sahaara mat lo lk agar paeson pae marta jemima goldsmith say penalty ki raqm bhi zaroor lay laita,0,Sunny59492021
sab nay mil kar,0,taeberry79
jo emojies daikh rahay hai without mairi aankhain hai,0,yashdhabekar007
jab booty ny tujhay galiyaan nikaali tu tujhay samajh aa jay ji okay niyaazi ny ghareeb ka kya hal kar diya hi,0,pratham7781
waesay aeo kam kya kartay hain aik hi visit kar okay sign kartay hain hain bar visit ddal jaatay hain koi mentoring nai koi improvement nai fuzool main government inko extra daiti hai,0,itstamimakhtar
lo yahaan bhi shuru ho gai,0,Gotoxytop2
yaar aesi bat mat karo mairi tarh ka koi shadeed single nahi ho sakta,0,munawar0018
agar aik taraf bhaai aur doosri taraf police khaddddi ho,0,ItsDesaiRavi
sir charsi kahta hai jo mazah marnay man hai wuh mazah jinhain men kahan,2,Horizooonnnnnn
woke good mood opened snap friend said koi kutta bc mairi bike chorri kargaya im sad,2,rahulvaidya23
yahaan jaali medicine milawatt shuda ghiza outdated ishyaay khurd nosh taiz raftari etcetera okay sabbab aamwaat mamool haen government samait koi bhi aap okay tweeted golden alfaaz pay focus nahi karta,0,deepak30000
